Path;File Name;Masternumber;Size;Suffix;Language;Language;Filetype;Articlenumber;Alte Artikelnummern;Category 1;Category 2;Category 3;;DOP/ProPer
C:\Tino\PDF\FTP DL\168522-02-18-file-4-1-en-us.pdf;168522-02-18-file-4-1-en-us.pdf;168522;;-4-1;en-us;en-us;.pdf;168522-02-18;16673501918;End caps for base shoes;Certificate;Certificates;;ProPer
C:\Tino\PDF\FTP DL\168522-02-18-file-4-1-es.pdf;168522-02-18-file-4-1-es.pdf;168522;;-4-1;es;es;.pdf;168522-02-18;16673501918;End caps for base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168522-02-18-file-4-1-es-sv.pdf;168522-02-18-file-4-1-es-sv.pdf;168522;;-4-1;es-sv;es;.pdf;168522-02-18;16673501918;End caps for base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168522-02-18-file-4-1-fi.pdf;168522-02-18-file-4-1-fi.pdf;168522;;-4-1;fi;fi;.pdf;168522-02-18;16673501918;End caps for base shoes;Certificate;Sertifikaatit;;ProPer
C:\Tino\PDF\FTP DL\168522-02-18-file-4-1-fr.pdf;168522-02-18-file-4-1-fr.pdf;168522;;-4-1;fr;fr;.pdf;168522-02-18;16673501918;End caps for base shoes;Certificate;Certificats;;ProPer
C:\Tino\PDF\FTP DL\168522-02-18-file-4-1-it.pdf;168522-02-18-file-4-1-it.pdf;168522;;-4-1;it;it;.pdf;168522-02-18;16673501918;End caps for base shoes;Certificate;Certificati;;ProPer
C:\Tino\PDF\FTP DL\168522-02-18-file-4-1-nl.pdf;168522-02-18-file-4-1-nl.pdf;168522;;-4-1;nl;nl;.pdf;168522-02-18;16673501918;End caps for base shoes;Certificate;Certificaten;;ProPer
C:\Tino\PDF\FTP DL\168522-02-18-file-4-1-nn-no.pdf;168522-02-18-file-4-1-nn-no.pdf;168522;;-4-1;nn-no;nb-no;.pdf;168522-02-18;16673501918;End caps for base shoes;Certificate;Sertifikater;;ProPer
C:\Tino\PDF\FTP DL\168522-02-18-file-4-1-pl.pdf;168522-02-18-file-4-1-pl.pdf;168522;;-4-1;pl;pl;.pdf;168522-02-18;16673501918;End caps for base shoes;Certificate;Certyfikaty;;ProPer
C:\Tino\PDF\FTP DL\168522-02-18-file-4-1-pt.pdf;168522-02-18-file-4-1-pt.pdf;168522;;-4-1;pt;pt;.pdf;168522-02-18;16673501918;End caps for base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168522-02-18-file-4-1-pt-br.pdf;168522-02-18-file-4-1-pt-br.pdf;168522;;-4-1;pt-br;pt-br;.pdf;168522-02-18;16673501918;End caps for base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168522-02-18-file-4-1-sv.pdf;168522-02-18-file-4-1-sv.pdf;168522;;-4-1;sv;sv;.pdf;168522-02-18;16673501918;End caps for base shoes;Certificate;Certifikat;;ProPer
C:\Tino\PDF\FTP DL\168530-025-00-18-file-4-1.pdf;168530-025-00-18-file-4-1.pdf;168530;025;-4-1;;en-gb;.pdf;168530-025-00-18;16693500018;Profiles for Base shoes;Certificate;Certificate;;ProPer
C:\Tino\PDF\FTP DL\168530-025-00-18-file-4-1-de.pdf;168530-025-00-18-file-4-1-de.pdf;168530;025;-4-1;de;de;.pdf;168530-025-00-18;16693500018;Profiles for Base shoes;Certificate;Zertifikate;;ProPer
C:\Tino\PDF\FTP DL\168530-025-00-18-file-4-1-en-gb.pdf;168530-025-00-18-file-4-1-en-gb.pdf;168530;025;-4-1;en-gb;en-gb;.pdf;168530-025-00-18;16693500018;Profiles for Base shoes;Certificate;Certificate;;ProPer
C:\Tino\PDF\FTP DL\168530-025-00-18-file-4-1-en-us.pdf;168530-025-00-18-file-4-1-en-us.pdf;168530;025;-4-1;en-us;en-us;.pdf;168530-025-00-18;16693500018;Profiles for Base shoes;Certificate;Certificates;;ProPer
C:\Tino\PDF\FTP DL\168530-025-00-18-file-4-1-es.pdf;168530-025-00-18-file-4-1-es.pdf;168530;025;-4-1;es;es;.pdf;168530-025-00-18;16693500018;Profiles for Base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168530-025-00-18-file-4-1-es-sv.pdf;168530-025-00-18-file-4-1-es-sv.pdf;168530;025;-4-1;es-sv;es;.pdf;168530-025-00-18;16693500018;Profiles for Base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168530-025-00-18-file-4-1-fi.pdf;168530-025-00-18-file-4-1-fi.pdf;168530;025;-4-1;fi;fi;.pdf;168530-025-00-18;16693500018;Profiles for Base shoes;Certificate;Sertifikaatit;;ProPer
C:\Tino\PDF\FTP DL\168530-025-00-18-file-4-1-fr.pdf;168530-025-00-18-file-4-1-fr.pdf;168530;025;-4-1;fr;fr;.pdf;168530-025-00-18;16693500018;Profiles for Base shoes;Certificate;Certificats;;ProPer
C:\Tino\PDF\FTP DL\168530-025-00-18-file-4-1-it.pdf;168530-025-00-18-file-4-1-it.pdf;168530;025;-4-1;it;it;.pdf;168530-025-00-18;16693500018;Profiles for Base shoes;Certificate;Certificati;;ProPer
C:\Tino\PDF\FTP DL\168530-025-00-18-file-4-1-nl.pdf;168530-025-00-18-file-4-1-nl.pdf;168530;025;-4-1;nl;nl;.pdf;168530-025-00-18;16693500018;Profiles for Base shoes;Certificate;Certificaten;;ProPer
C:\Tino\PDF\FTP DL\168530-025-00-18-file-4-1-nn-no.pdf;168530-025-00-18-file-4-1-nn-no.pdf;168530;025;-4-1;nn-no;nb-no;.pdf;168530-025-00-18;16693500018;Profiles for Base shoes;Certificate;Sertifikater;;ProPer
C:\Tino\PDF\FTP DL\168530-025-00-18-file-4-1-pl.pdf;168530-025-00-18-file-4-1-pl.pdf;168530;025;-4-1;pl;pl;.pdf;168530-025-00-18;16693500018;Profiles for Base shoes;Certificate;Certyfikaty;;ProPer
C:\Tino\PDF\FTP DL\168530-025-00-18-file-4-1-pt.pdf;168530-025-00-18-file-4-1-pt.pdf;168530;025;-4-1;pt;pt;.pdf;168530-025-00-18;16693500018;Profiles for Base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168530-025-00-18-file-4-1-pt-br.pdf;168530-025-00-18-file-4-1-pt-br.pdf;168530;025;-4-1;pt-br;pt-br;.pdf;168530-025-00-18;16693500018;Profiles for Base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168530-025-00-18-file-4-1-sv.pdf;168530-025-00-18-file-4-1-sv.pdf;168530;025;-4-1;sv;sv;.pdf;168530-025-00-18;16693500018;Profiles for Base shoes;Certificate;Certifikat;;ProPer
C:\Tino\PDF\FTP DL\168530-025-00-18-file-4-3-1.pdf;168530-025-00-18-file-4-3-1.pdf;168530;025;-4-3-1;;en-gb;.pdf;168530-025-00-18;16693500018;Profiles for Base shoes;Q-Info;Q-Info;;ProPer
C:\Tino\PDF\FTP DL\168531-01-18-file-4-1-de.pdf;168531-01-18-file-4-1-de.pdf;168531;;-4-1;de;de;.pdf;168531-01-18;16631501818;Angled profiles for Base shoes;Certificate;Zertifikate;;ProPer
C:\Tino\PDF\FTP DL\168531-01-18-file-4-1-en-gb.pdf;168531-01-18-file-4-1-en-gb.pdf;168531;;-4-1;en-gb;en-gb;.pdf;168531-01-18;16631501818;Angled profiles for Base shoes;Certificate;Certificate;;ProPer
C:\Tino\PDF\FTP DL\168531-01-18-file-4-1-en-us.pdf;168531-01-18-file-4-1-en-us.pdf;168531;;-4-1;en-us;en-us;.pdf;168531-01-18;16631501818;Angled profiles for Base shoes;Certificate;Certificates;;ProPer
C:\Tino\PDF\FTP DL\168531-01-18-file-4-1-es.pdf;168531-01-18-file-4-1-es.pdf;168531;;-4-1;es;es;.pdf;168531-01-18;16631501818;Angled profiles for Base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168531-01-18-file-4-1-es-sv.pdf;168531-01-18-file-4-1-es-sv.pdf;168531;;-4-1;es-sv;es;.pdf;168531-01-18;16631501818;Angled profiles for Base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168531-01-18-file-4-1-fi.pdf;168531-01-18-file-4-1-fi.pdf;168531;;-4-1;fi;fi;.pdf;168531-01-18;16631501818;Angled profiles for Base shoes;Certificate;Sertifikaatit;;ProPer
C:\Tino\PDF\FTP DL\168531-01-18-file-4-1-fr.pdf;168531-01-18-file-4-1-fr.pdf;168531;;-4-1;fr;fr;.pdf;168531-01-18;16631501818;Angled profiles for Base shoes;Certificate;Certificats;;ProPer
C:\Tino\PDF\FTP DL\168531-01-18-file-4-1-it.pdf;168531-01-18-file-4-1-it.pdf;168531;;-4-1;it;it;.pdf;168531-01-18;16631501818;Angled profiles for Base shoes;Certificate;Certificati;;ProPer
C:\Tino\PDF\FTP DL\168531-01-18-file-4-1-nl.pdf;168531-01-18-file-4-1-nl.pdf;168531;;-4-1;nl;nl;.pdf;168531-01-18;16631501818;Angled profiles for Base shoes;Certificate;Certificaten;;ProPer
C:\Tino\PDF\FTP DL\168531-01-18-file-4-1-nn-no.pdf;168531-01-18-file-4-1-nn-no.pdf;168531;;-4-1;nn-no;nb-no;.pdf;168531-01-18;16631501818;Angled profiles for Base shoes;Certificate;Sertifikater;;ProPer
C:\Tino\PDF\FTP DL\168531-01-18-file-4-1-pl.pdf;168531-01-18-file-4-1-pl.pdf;168531;;-4-1;pl;pl;.pdf;168531-01-18;16631501818;Angled profiles for Base shoes;Certificate;Certyfikaty;;ProPer
C:\Tino\PDF\FTP DL\168531-01-18-file-4-1-pt.pdf;168531-01-18-file-4-1-pt.pdf;168531;;-4-1;pt;pt;.pdf;168531-01-18;16631501818;Angled profiles for Base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168531-01-18-file-4-1-pt-br.pdf;168531-01-18-file-4-1-pt-br.pdf;168531;;-4-1;pt-br;pt-br;.pdf;168531-01-18;16631501818;Angled profiles for Base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168531-01-18-file-4-1-sv.pdf;168531-01-18-file-4-1-sv.pdf;168531;;-4-1;sv;sv;.pdf;168531-01-18;16631501818;Angled profiles for Base shoes;Certificate;Certifikat;;ProPer
C:\Tino\PDF\FTP DL\168531-02-18-file-4-1-de.pdf;168531-02-18-file-4-1-de.pdf;168531;;-4-1;de;de;.pdf;168531-02-18;16631601818;Angled profiles for Base shoes;Certificate;Zertifikate;;ProPer
C:\Tino\PDF\FTP DL\168531-02-18-file-4-1-en-gb.pdf;168531-02-18-file-4-1-en-gb.pdf;168531;;-4-1;en-gb;en-gb;.pdf;168531-02-18;16631601818;Angled profiles for Base shoes;Certificate;Certificate;;ProPer
C:\Tino\PDF\FTP DL\168531-02-18-file-4-1-en-us.pdf;168531-02-18-file-4-1-en-us.pdf;168531;;-4-1;en-us;en-us;.pdf;168531-02-18;16631601818;Angled profiles for Base shoes;Certificate;Certificates;;ProPer
C:\Tino\PDF\FTP DL\168531-02-18-file-4-1-es.pdf;168531-02-18-file-4-1-es.pdf;168531;;-4-1;es;es;.pdf;168531-02-18;16631601818;Angled profiles for Base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168531-02-18-file-4-1-es-sv.pdf;168531-02-18-file-4-1-es-sv.pdf;168531;;-4-1;es-sv;es;.pdf;168531-02-18;16631601818;Angled profiles for Base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168531-02-18-file-4-1-fi.pdf;168531-02-18-file-4-1-fi.pdf;168531;;-4-1;fi;fi;.pdf;168531-02-18;16631601818;Angled profiles for Base shoes;Certificate;Sertifikaatit;;ProPer
C:\Tino\PDF\FTP DL\168531-02-18-file-4-1-fr.pdf;168531-02-18-file-4-1-fr.pdf;168531;;-4-1;fr;fr;.pdf;168531-02-18;16631601818;Angled profiles for Base shoes;Certificate;Certificats;;ProPer
C:\Tino\PDF\FTP DL\168531-02-18-file-4-1-it.pdf;168531-02-18-file-4-1-it.pdf;168531;;-4-1;it;it;.pdf;168531-02-18;16631601818;Angled profiles for Base shoes;Certificate;Certificati;;ProPer
C:\Tino\PDF\FTP DL\168531-02-18-file-4-1-nl.pdf;168531-02-18-file-4-1-nl.pdf;168531;;-4-1;nl;nl;.pdf;168531-02-18;16631601818;Angled profiles for Base shoes;Certificate;Certificaten;;ProPer
C:\Tino\PDF\FTP DL\168531-02-18-file-4-1-nn-no.pdf;168531-02-18-file-4-1-nn-no.pdf;168531;;-4-1;nn-no;nb-no;.pdf;168531-02-18;16631601818;Angled profiles for Base shoes;Certificate;Sertifikater;;ProPer
C:\Tino\PDF\FTP DL\168531-02-18-file-4-1-pl.pdf;168531-02-18-file-4-1-pl.pdf;168531;;-4-1;pl;pl;.pdf;168531-02-18;16631601818;Angled profiles for Base shoes;Certificate;Certyfikaty;;ProPer
C:\Tino\PDF\FTP DL\168531-02-18-file-4-1-pt.pdf;168531-02-18-file-4-1-pt.pdf;168531;;-4-1;pt;pt;.pdf;168531-02-18;16631601818;Angled profiles for Base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168531-02-18-file-4-1-pt-br.pdf;168531-02-18-file-4-1-pt-br.pdf;168531;;-4-1;pt-br;pt-br;.pdf;168531-02-18;16631601818;Angled profiles for Base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168531-02-18-file-4-1-sv.pdf;168531-02-18-file-4-1-sv.pdf;168531;;-4-1;sv;sv;.pdf;168531-02-18;16631601818;Angled profiles for Base shoes;Certificate;Certifikat;;ProPer
C:\Tino\PDF\FTP DL\168532-01-18-file-4-1-de.pdf;168532-01-18-file-4-1-de.pdf;168532;;-4-1;de;de;.pdf;168532-01-18;16673401818;End caps for base shoes;Certificate;Zertifikate;;ProPer
C:\Tino\PDF\FTP DL\168532-01-18-file-4-1-en-gb.pdf;168532-01-18-file-4-1-en-gb.pdf;168532;;-4-1;en-gb;en-gb;.pdf;168532-01-18;16673401818;End caps for base shoes;Certificate;Certificate;;ProPer
C:\Tino\PDF\FTP DL\168532-01-18-file-4-1-en-us.pdf;168532-01-18-file-4-1-en-us.pdf;168532;;-4-1;en-us;en-us;.pdf;168532-01-18;16673401818;End caps for base shoes;Certificate;Certificates;;ProPer
C:\Tino\PDF\FTP DL\168532-01-18-file-4-1-es.pdf;168532-01-18-file-4-1-es.pdf;168532;;-4-1;es;es;.pdf;168532-01-18;16673401818;End caps for base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168532-01-18-file-4-1-es-sv.pdf;168532-01-18-file-4-1-es-sv.pdf;168532;;-4-1;es-sv;es;.pdf;168532-01-18;16673401818;End caps for base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168532-01-18-file-4-1-fi.pdf;168532-01-18-file-4-1-fi.pdf;168532;;-4-1;fi;fi;.pdf;168532-01-18;16673401818;End caps for base shoes;Certificate;Sertifikaatit;;ProPer
C:\Tino\PDF\FTP DL\168532-01-18-file-4-1-fr.pdf;168532-01-18-file-4-1-fr.pdf;168532;;-4-1;fr;fr;.pdf;168532-01-18;16673401818;End caps for base shoes;Certificate;Certificats;;ProPer
C:\Tino\PDF\FTP DL\168532-01-18-file-4-1-it.pdf;168532-01-18-file-4-1-it.pdf;168532;;-4-1;it;it;.pdf;168532-01-18;16673401818;End caps for base shoes;Certificate;Certificati;;ProPer
C:\Tino\PDF\FTP DL\168532-01-18-file-4-1-nl.pdf;168532-01-18-file-4-1-nl.pdf;168532;;-4-1;nl;nl;.pdf;168532-01-18;16673401818;End caps for base shoes;Certificate;Certificaten;;ProPer
C:\Tino\PDF\FTP DL\168532-01-18-file-4-1-nn-no.pdf;168532-01-18-file-4-1-nn-no.pdf;168532;;-4-1;nn-no;nb-no;.pdf;168532-01-18;16673401818;End caps for base shoes;Certificate;Sertifikater;;ProPer
C:\Tino\PDF\FTP DL\168532-01-18-file-4-1-pl.pdf;168532-01-18-file-4-1-pl.pdf;168532;;-4-1;pl;pl;.pdf;168532-01-18;16673401818;End caps for base shoes;Certificate;Certyfikaty;;ProPer
C:\Tino\PDF\FTP DL\168532-01-18-file-4-1-pt.pdf;168532-01-18-file-4-1-pt.pdf;168532;;-4-1;pt;pt;.pdf;168532-01-18;16673401818;End caps for base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168532-01-18-file-4-1-pt-br.pdf;168532-01-18-file-4-1-pt-br.pdf;168532;;-4-1;pt-br;pt-br;.pdf;168532-01-18;16673401818;End caps for base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168532-01-18-file-4-1-sv.pdf;168532-01-18-file-4-1-sv.pdf;168532;;-4-1;sv;sv;.pdf;168532-01-18;16673401818;End caps for base shoes;Certificate;Certifikat;;ProPer
C:\Tino\PDF\FTP DL\168532-02-18-file-4-1-de.pdf;168532-02-18-file-4-1-de.pdf;168532;;-4-1;de;de;.pdf;168532-02-18;16673501818;End caps for base shoes;Certificate;Zertifikate;;ProPer
C:\Tino\PDF\FTP DL\168532-02-18-file-4-1-en-gb.pdf;168532-02-18-file-4-1-en-gb.pdf;168532;;-4-1;en-gb;en-gb;.pdf;168532-02-18;16673501818;End caps for base shoes;Certificate;Certificate;;ProPer
C:\Tino\PDF\FTP DL\168532-02-18-file-4-1-en-us.pdf;168532-02-18-file-4-1-en-us.pdf;168532;;-4-1;en-us;en-us;.pdf;168532-02-18;16673501818;End caps for base shoes;Certificate;Certificates;;ProPer
C:\Tino\PDF\FTP DL\168532-02-18-file-4-1-es.pdf;168532-02-18-file-4-1-es.pdf;168532;;-4-1;es;es;.pdf;168532-02-18;16673501818;End caps for base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168532-02-18-file-4-1-es-sv.pdf;168532-02-18-file-4-1-es-sv.pdf;168532;;-4-1;es-sv;es;.pdf;168532-02-18;16673501818;End caps for base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168532-02-18-file-4-1-fi.pdf;168532-02-18-file-4-1-fi.pdf;168532;;-4-1;fi;fi;.pdf;168532-02-18;16673501818;End caps for base shoes;Certificate;Sertifikaatit;;ProPer
C:\Tino\PDF\FTP DL\168532-02-18-file-4-1-fr.pdf;168532-02-18-file-4-1-fr.pdf;168532;;-4-1;fr;fr;.pdf;168532-02-18;16673501818;End caps for base shoes;Certificate;Certificats;;ProPer
C:\Tino\PDF\FTP DL\168532-02-18-file-4-1-it.pdf;168532-02-18-file-4-1-it.pdf;168532;;-4-1;it;it;.pdf;168532-02-18;16673501818;End caps for base shoes;Certificate;Certificati;;ProPer
C:\Tino\PDF\FTP DL\168532-02-18-file-4-1-nl.pdf;168532-02-18-file-4-1-nl.pdf;168532;;-4-1;nl;nl;.pdf;168532-02-18;16673501818;End caps for base shoes;Certificate;Certificaten;;ProPer
C:\Tino\PDF\FTP DL\168532-02-18-file-4-1-nn-no.pdf;168532-02-18-file-4-1-nn-no.pdf;168532;;-4-1;nn-no;nb-no;.pdf;168532-02-18;16673501818;End caps for base shoes;Certificate;Sertifikater;;ProPer
C:\Tino\PDF\FTP DL\168532-02-18-file-4-1-pl.pdf;168532-02-18-file-4-1-pl.pdf;168532;;-4-1;pl;pl;.pdf;168532-02-18;16673501818;End caps for base shoes;Certificate;Certyfikaty;;ProPer
C:\Tino\PDF\FTP DL\168532-02-18-file-4-1-pt.pdf;168532-02-18-file-4-1-pt.pdf;168532;;-4-1;pt;pt;.pdf;168532-02-18;16673501818;End caps for base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168532-02-18-file-4-1-pt-br.pdf;168532-02-18-file-4-1-pt-br.pdf;168532;;-4-1;pt-br;pt-br;.pdf;168532-02-18;16673501818;End caps for base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168532-02-18-file-4-1-sv.pdf;168532-02-18-file-4-1-sv.pdf;168532;;-4-1;sv;sv;.pdf;168532-02-18;16673501818;End caps for base shoes;Certificate;Certifikat;;ProPer
C:\Tino\PDF\FTP DL\168533-01-18-file-4-1-de.pdf;168533-01-18-file-4-1-de.pdf;168533;;-4-1;de;de;.pdf;168533-01-18;16673601818;End caps for base shoes;Certificate;Zertifikate;;ProPer
C:\Tino\PDF\FTP DL\168533-01-18-file-4-1-en-gb.pdf;168533-01-18-file-4-1-en-gb.pdf;168533;;-4-1;en-gb;en-gb;.pdf;168533-01-18;16673601818;End caps for base shoes;Certificate;Certificate;;ProPer
C:\Tino\PDF\FTP DL\168533-01-18-file-4-1-en-us.pdf;168533-01-18-file-4-1-en-us.pdf;168533;;-4-1;en-us;en-us;.pdf;168533-01-18;16673601818;End caps for base shoes;Certificate;Certificates;;ProPer
C:\Tino\PDF\FTP DL\168533-01-18-file-4-1-es.pdf;168533-01-18-file-4-1-es.pdf;168533;;-4-1;es;es;.pdf;168533-01-18;16673601818;End caps for base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168533-01-18-file-4-1-es-sv.pdf;168533-01-18-file-4-1-es-sv.pdf;168533;;-4-1;es-sv;es;.pdf;168533-01-18;16673601818;End caps for base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168533-01-18-file-4-1-fi.pdf;168533-01-18-file-4-1-fi.pdf;168533;;-4-1;fi;fi;.pdf;168533-01-18;16673601818;End caps for base shoes;Certificate;Sertifikaatit;;ProPer
C:\Tino\PDF\FTP DL\168533-01-18-file-4-1-fr.pdf;168533-01-18-file-4-1-fr.pdf;168533;;-4-1;fr;fr;.pdf;168533-01-18;16673601818;End caps for base shoes;Certificate;Certificats;;ProPer
C:\Tino\PDF\FTP DL\168533-01-18-file-4-1-it.pdf;168533-01-18-file-4-1-it.pdf;168533;;-4-1;it;it;.pdf;168533-01-18;16673601818;End caps for base shoes;Certificate;Certificati;;ProPer
C:\Tino\PDF\FTP DL\168533-01-18-file-4-1-nl.pdf;168533-01-18-file-4-1-nl.pdf;168533;;-4-1;nl;nl;.pdf;168533-01-18;16673601818;End caps for base shoes;Certificate;Certificaten;;ProPer
C:\Tino\PDF\FTP DL\168533-01-18-file-4-1-nn-no.pdf;168533-01-18-file-4-1-nn-no.pdf;168533;;-4-1;nn-no;nb-no;.pdf;168533-01-18;16673601818;End caps for base shoes;Certificate;Sertifikater;;ProPer
C:\Tino\PDF\FTP DL\168533-01-18-file-4-1-pl.pdf;168533-01-18-file-4-1-pl.pdf;168533;;-4-1;pl;pl;.pdf;168533-01-18;16673601818;End caps for base shoes;Certificate;Certyfikaty;;ProPer
C:\Tino\PDF\FTP DL\168533-01-18-file-4-1-pt.pdf;168533-01-18-file-4-1-pt.pdf;168533;;-4-1;pt;pt;.pdf;168533-01-18;16673601818;End caps for base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168533-01-18-file-4-1-pt-br.pdf;168533-01-18-file-4-1-pt-br.pdf;168533;;-4-1;pt-br;pt-br;.pdf;168533-01-18;16673601818;End caps for base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168533-01-18-file-4-1-sv.pdf;168533-01-18-file-4-1-sv.pdf;168533;;-4-1;sv;sv;.pdf;168533-01-18;16673601818;End caps for base shoes;Certificate;Certifikat;;ProPer
C:\Tino\PDF\FTP DL\168533-02-18-file-4-1-de.pdf;168533-02-18-file-4-1-de.pdf;168533;;-4-1;de;de;.pdf;168533-02-18;16673701818;End caps for base shoes;Certificate;Zertifikate;;ProPer
C:\Tino\PDF\FTP DL\168533-02-18-file-4-1-en-gb.pdf;168533-02-18-file-4-1-en-gb.pdf;168533;;-4-1;en-gb;en-gb;.pdf;168533-02-18;16673701818;End caps for base shoes;Certificate;Certificate;;ProPer
C:\Tino\PDF\FTP DL\168533-02-18-file-4-1-en-us.pdf;168533-02-18-file-4-1-en-us.pdf;168533;;-4-1;en-us;en-us;.pdf;168533-02-18;16673701818;End caps for base shoes;Certificate;Certificates;;ProPer
C:\Tino\PDF\FTP DL\168533-02-18-file-4-1-es.pdf;168533-02-18-file-4-1-es.pdf;168533;;-4-1;es;es;.pdf;168533-02-18;16673701818;End caps for base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168533-02-18-file-4-1-es-sv.pdf;168533-02-18-file-4-1-es-sv.pdf;168533;;-4-1;es-sv;es;.pdf;168533-02-18;16673701818;End caps for base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168533-02-18-file-4-1-fi.pdf;168533-02-18-file-4-1-fi.pdf;168533;;-4-1;fi;fi;.pdf;168533-02-18;16673701818;End caps for base shoes;Certificate;Sertifikaatit;;ProPer
C:\Tino\PDF\FTP DL\168533-02-18-file-4-1-fr.pdf;168533-02-18-file-4-1-fr.pdf;168533;;-4-1;fr;fr;.pdf;168533-02-18;16673701818;End caps for base shoes;Certificate;Certificats;;ProPer
C:\Tino\PDF\FTP DL\168533-02-18-file-4-1-it.pdf;168533-02-18-file-4-1-it.pdf;168533;;-4-1;it;it;.pdf;168533-02-18;16673701818;End caps for base shoes;Certificate;Certificati;;ProPer
C:\Tino\PDF\FTP DL\168533-02-18-file-4-1-nl.pdf;168533-02-18-file-4-1-nl.pdf;168533;;-4-1;nl;nl;.pdf;168533-02-18;16673701818;End caps for base shoes;Certificate;Certificaten;;ProPer
C:\Tino\PDF\FTP DL\168533-02-18-file-4-1-nn-no.pdf;168533-02-18-file-4-1-nn-no.pdf;168533;;-4-1;nn-no;nb-no;.pdf;168533-02-18;16673701818;End caps for base shoes;Certificate;Sertifikater;;ProPer
C:\Tino\PDF\FTP DL\168533-02-18-file-4-1-pl.pdf;168533-02-18-file-4-1-pl.pdf;168533;;-4-1;pl;pl;.pdf;168533-02-18;16673701818;End caps for base shoes;Certificate;Certyfikaty;;ProPer
C:\Tino\PDF\FTP DL\168533-02-18-file-4-1-pt.pdf;168533-02-18-file-4-1-pt.pdf;168533;;-4-1;pt;pt;.pdf;168533-02-18;16673701818;End caps for base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168533-02-18-file-4-1-pt-br.pdf;168533-02-18-file-4-1-pt-br.pdf;168533;;-4-1;pt-br;pt-br;.pdf;168533-02-18;16673701818;End caps for base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168533-02-18-file-4-1-sv.pdf;168533-02-18-file-4-1-sv.pdf;168533;;-4-1;sv;sv;.pdf;168533-02-18;16673701818;End caps for base shoes;Certificate;Certifikat;;ProPer
C:\Tino\PDF\FTP DL\168535-050-18-file-4-1-de.pdf;168535-050-18-file-4-1-de.pdf;168535;050;-4-1;de;de;.pdf;168535-050-18;16692051818;Claddings for Base shoes;Certificate;Zertifikate;;ProPer
C:\Tino\PDF\FTP DL\168535-050-18-file-4-1-en-gb.pdf;168535-050-18-file-4-1-en-gb.pdf;168535;050;-4-1;en-gb;en-gb;.pdf;168535-050-18;16692051818;Claddings for Base shoes;Certificate;Certificate;;ProPer
C:\Tino\PDF\FTP DL\168535-050-18-file-4-1-en-us.pdf;168535-050-18-file-4-1-en-us.pdf;168535;050;-4-1;en-us;en-us;.pdf;168535-050-18;16692051818;Claddings for Base shoes;Certificate;Certificates;;ProPer
C:\Tino\PDF\FTP DL\168535-050-18-file-4-1-es.pdf;168535-050-18-file-4-1-es.pdf;168535;050;-4-1;es;es;.pdf;168535-050-18;16692051818;Claddings for Base shoes;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\168535-050-18-file-4-1-es-sv.pdf;168535-050-18-file-4-1-es-sv.pdf;168535;050;-4-1;es-sv;es;.pdf;168535-050-18;16692051818;Claddings for Base shoes;Certificate;Certificados;;ProPer
